order_id,customer_id,order_date,ship_date,ship_mode,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,region
201987,17038,2022-07-25,2022-07-31,Second Class,Stationery,Scissors,Scissors Model 637,7,75.79,0.15,450.95,-14.27,South
577714,42953,2023-01-26,,Standard Class,Stationery,Scissors,Scissors Model 276,5,56.04,0.1,252.18,12.93,East
425469,59009,2021-05-18,2021-05-20,Standard Class,Office Supplies,Binders,Binders Model 150,4,24.76,0.05,94.09,15.43,Central
817727,93886,2023-04-22,2023-04-25,Second Class,Stationery,Notebooks,Notebooks Model 635,1,74.91,0.2,59.93,12.58,East
775721,13478,2023-10-21,2023-10-22,Standard Class,Office Supplies,Paper,Paper Model 987,14,59.11,0.05,786.16,19.5,East
844715,10851,2021-12-18,2021-12-21,Standard Class,Office Supplies,Binders,Binders Model 926,7,55.96,0.05,372.13,109.37,West
903726,19305,2021-07-14,2021-07-19,Standard Class,Office Supplies,Envelopes,Envelopes Model 357,2,142.57,0.0,285.14,79.77,Central
588003,54587,2022-10-27,2022-11-02,Standard Class,Technology,Printers,Printers Model 722,16,2441.87,0.1,35162.93,11234.02,East
593403,37653,2023-03-07,2023-03-13,Same Day,Stationery,Markers,Markers Model 932,5,71.21,0.0,356.05,134.06,West
342948,22156,2021-09-30,2021-10-03,Second Class,Office Supplies,Labels,Labels Model 352,4,17.5,0.0,70.0,5.76,East
334665,36365,2021-12-26,2022-01-01,Standard Class,Office Supplies,Envelopes,Envelopes Model 197,6,132.62,0.1,716.15,32.6,West
250703,30926,2022-10-14,2022-10-21,Standard Class,Office Supplies,Paper,Paper Model 435,8,123.46,0.15,839.53,-77.73,West
746910,26828,2023-09-15,2023-09-16,First Class,Technology,Laptops,Laptops Model 304,5,1509.88,0.0,7549.4,476.6,West
370587,16630,2022-11-18,2022-11-19,Second Class,Office Supplies,Binders,Binders Model 717,1,15.28,0.05,14.52,1.92,East
481104,51347,2023-07-09,2023-07-13,Standard Class,Stationery,Scissors,Scissors Model 640,2,4.13,0.3,5.78,-1.22,South
511122,88104,2023-11-13,2023-11-19,Second Class,Electronics,Cables,Cables Model 863,11,569.51,0.4,3758.77,-1975.55,South
292259,26483,2022-04-22,2022-04-27,Standard Class,Furniture,Storage,Storage Model 294,2,644.68,0.15,1095.96,160.8,West
833599,52504,2021-01-28,2021-01-30,Standard Class,Technology,Accessories,Accessories Model 882,2,952.63,0.0,1905.26,713.12,West
797492,50306,2021-02-13,2021-02-18,Standard Class,Office Supplies,Fasteners,Fasteners Model 713,3,25.42,1.5,72.45,14.29,South
446373,88504,2021-09-12,2021-09-15,Standard Class,Technology,Phones,Phones Model 186,3,1564.13,0.05,4457.77,1623.95,East
927094,44718,2022-04-30,2022-05-06,Standard Class,Furniture,Storage,Storage Model 258,5,541.58,0.0,2707.9,413.87,Central
440536,51347,2023-05-28,2023-06-04,Standard Class,Office Supplies,Binders,Binders Model 229,11,143.7,0.15,1343.59,103.33,South
575301,30969,2022-05-14,2022-05-19,Second Class,Furniture,Chairs,Chairs Model 512,2,900.63,0.3,1260.88,121.07,South
611187,24592,2021-06-12,2021-06-13,Standard Class,Office Supplies,Envelopes,Envelopes Model 110,1,79.63,0.0,79.63,19.08,West
131734,97841,2021-10-09,2021-10-12,Standard Class,Stationery,Staplers,Staplers Model 130,2,64.97,0.15,110.45,-8.7,Central
168540,46434,2023-10-19,2023-10-22,Second Class,Stationery,Staplers,Staplers Model 104,9,72.43,0.1,586.68,-14.15,East
598424,14117,2022-02-18,2022-02-20,Second Class,Office Supplies,Binders,Binders Model 168,5,42.38,0.0,211.9,40.41,Central
218370,88172,2023-02-09,2023-02-11,Standard Class,Electronics,Cables,Cables Model 396,2,462.34,0.1,832.21,35.8,West
468512,17944,2021-03-19,2021-03-21,First Class,Technology,Accessories,Accessories Model 404,8,621.3,0.05,4721.88,590.03,West
601903,22676,2023-06-28,2023-07-04,First Class,Office Supplies,Labels,Labels Model 150,9,145.77,0.15,1115.14,251.04,South
583646,40007,2022-11-05,,Second Class,Stationery,Pens,Pens Model 768,8,36.71,0.05,279.0,103.53,South
986850,46509,2022-07-24,2022-07-27,Standard Class,Technology,Monitors,Monitors Model 774,10,756.5,0.2,6052.0,-676.66,East
279098,82512,2021-03-23,2021-03-28,Standard Class,Technology,Accessories,Accessories Model 815,2,1418.86,0.05,2695.83,309.89,East
395968,28726,2023-04-30,2023-05-06,First Class,Technology,Laptops,Laptops Model 577,7,1455.04,0.0,10185.28,2258.15,West
905245,52504,2022-08-14,2022-08-21,Standard Class,Technology,Phones,Phones Model 508,3,645.64,0.05,1840.07,766.81,West
465549,31174,2021-02-18,2021-02-20,Same Day,Furniture,Storage,Storage Model 250,8,1196.03,0.2,7654.59,2127.78,South
733801,92397,2022-11-10,2022-11-13,Standard Class,Office Supplies,Envelopes,Envelopes Model 960,6,77.99,0.05,444.54,181.13,Central
702593,73699,2022-05-12,2022-05-14,First Class,Furniture,Chairs,Chairs Model 731,7,436.07,0.0,3052.49,1277.33,East
233582,17944,2021-04-21,2021-04-27,Standard Class,Furniture,Bookcases,Bookcases Model 841,5,973.53,0.1,4380.88,1411.25,East
632623,34931,2022-05-24,2022-05-31,First Class,Office Supplies,Labels,Labels Model 864,1,63.85,0.0,63.85,4.4,West
207932,55082,2022-04-01,2022-04-06,First Class,Office Supplies,Binders,Binders Model 168,4,53.43,0.05,203.03,37.99,East
525392,76540,2023-02-21,2023-02-26,Same Day,Technology,Laptops,Laptops Model 911,17,836.41,0.0,14218.97,2759.08,West
957266,89840,2022-10-21,2022-10-23,Standard Class,Technology,Laptops,Laptops Model 412,11,1625.71,0.0,17882.81,3499.47,Central
848969,42742,2023-06-25,2023-07-01,Standard Class,Furniture,Tables,Tables Model 858,1,524.71,0.0,524.71,64.6,West
935461,95181,2021-01-13,2021-01-14,First Class,Office Supplies,Fasteners,Fasteners Model 767,1,124.57,0.05,118.34,26.95,South
212178,95181,2023-10-04,2023-10-05,Standard Class,Office Supplies,Binders,Binders Model 777,1,53.33,0.15,45.33,-3.05,Central
441699,39256,2022-01-30,2022-01-31,Second Class,Office Supplies,Paper,Paper Model 332,6,76.54,0.1,413.32,111.25,West
683165,10425,2021-10-17,,Standard Class,Furniture,Desks,Desks Model 973,8,826.01,0.1,5947.27,2020.71,West
780999,81482,2021-09-15,2021-09-16,First Class,Electronics,Cameras,Cameras Model 134,2,106.79,0.0,213.58,-19.23,West
174369,57576,2021-12-22,2021-12-27,Standard Class,Furniture,Tables,Tables Model 991,4,952.38,0.3,2666.66,-807.99,West
930924,76784,2022-02-23,2022-02-25,First Class,Office Supplies,Envelopes,Envelopes Model 391,8,148.01,0.0,1184.08,214.81,West
416793,41385,2023-11-06,2023-11-07,Standard Class,Electronics,Headphones,Headphones Model 848,6,257.1,0.3,1079.82,35.16,West
658624,158292,2023-05-23,,Standard Class,Stationery,Pens,Pens Model 677,4,7.16,0.1,25.78,0.49,West
583367,59009,2023-08-15,2023-08-18,Standard Class,Furniture,Desks,Desks Model 172,4,106.65,0.1,383.94,41.97,East
520286,36071,2021-12-03,2021-12-09,Second Class,Office Supplies,Paper,Paper Model 322,4,38.9,0.15,132.26,42.46,West
719221,22803,2022-02-09,,Standard Class,Office Supplies,Labels,Labels Model 407,2,106.3,0.0,212.6,25.69,West
533525,25014,2023-05-19,2023-05-21,Standard Class,Furniture,Bookcases,Bookcases Model 221,4,80.73,0.0,322.92,33.61,South
350164,84847,2022-05-25,2022-05-28,First Class,Office Supplies,Fasteners,Fasteners Model 117,6,68.47,0.0,410.82,151.0,East
751034,28301,2022-08-08,2022-08-13,Standard Class,Office Supplies,Envelopes,Envelopes Model 309,9,87.05,0.2,626.76,-98.86,East
355528,69429,2023-07-08,2023-07-14,Standard Class,Technology,Laptops,Laptops Model 628,5,563.19,0.05,2675.15,915.13,West
674566,27342,2022-02-17,,Second Class,Electronics,Speakers,Speakers Model 931,7,737.61,0.0,5163.27,487.4,West
266744,40007,2023-09-13,2023-09-14,First Class,Office Supplies,Paper,Paper Model 688,1,36.12,0.1,32.51,0.84,Central
605806,93886,2023-01-07,2023-01-11,Standard Class,Office Supplies,Paper,Paper Model 607,3,132.38,0.3,278.0,4.71,East
502460,11504,2023-02-13,2023-02-15,Same Day,Furniture,Desks,Desks Model 429,1,848.76,0.0,848.76,257.59,East
169268,44522,2023-08-23,2023-08-27,Standard Class,Technology,Laptops,Laptops Model 255,2,1620.56,0.0,3241.12,528.33,Central
457264,38746,2023-05-16,2023-05-21,Standard Class,Technology,Laptops,Laptops Model 750,6,2398.48,0.05,13671.34,4403.52,West
318353,30730,2023-06-07,2023-06-14,Second Class,Electronics,Cables,Cables Model 963,19,572.22,0.15,9241.35,929.33,South
953452,62296,2021-11-16,2021-11-23,Standard Class,Furniture,Chairs,Chairs Model 656,1,696.83,0.3,487.78,23.22,West
827774,54473,2023-09-15,2023-09-16,Standard Class,Office Supplies,Paper,Paper Model 581,3,90.53,0.0,271.59,16.63,West
719677,66498,2023-02-21,2023-02-25,First Class,Technology,Phones,Phones Model 235,7,730.38,0.15,4345.76,-376.78,West
552091,79822,2021-06-20,2021-06-27,Second Class,Furniture,Storage,Storage Model 133,2,90.89,0.0,181.78,78.7,Central
922412,20328,2022-09-07,2022-09-12,First Class,Stationery,Notebooks,Notebooks Model 705,4,50.9,0.3,142.52,12.04,South
556501,75612,2021-11-09,2021-11-14,Standard Class,Technology,Accessories,Accessories Model 727,6,228.07,0.1,1231.58,248.49,South
694764,147175,2021-12-26,2021-12-29,Standard Class,Electronics,Speakers,Speakers Model 653,5,32.31,0.0,161.55,-68.67,East
925571,91070,2023-02-19,,Standard Class,Office Supplies,Labels,Labels Model 545,1,132.35,0.05,125.73,26.81,East
458823,10282,2022-09-19,2022-09-23,First Class,Office Supplies,Labels,Labels Model 759,2,106.32,0.15,180.74,-15.79,Central
670977,50857,2022-08-04,2022-08-08,Standard Class,Office Supplies,Fasteners,Fasteners Model 435,7,83.7,0.1,527.31,183.94,East
827851,65444,2023-09-12,2023-09-13,First Class,Technology,Accessories,Accessories Model 952,4,2397.45,0.5,4794.9,-3023.43,West
347625,18834,2022-11-14,2022-11-16,Standard Class,Office Supplies,Binders,Binders Model 787,1,94.23,0.2,75.38,22.04,Central
281493,44973,2023-08-20,2023-08-22,Standard Class,Technology,Phones,Phones Model 492,7,1026.1,0.15,6105.29,-18.3,East
794799,28726,2021-11-13,2021-11-15,Standard Class,Furniture,Bookcases,Bookcases Model 404,1,498.66,0.05,473.73,29.22,West
802131,59823,2021-01-09,2021-01-10,Second Class,Furniture,Chairs,Chairs Model 263,6,484.71,0.0,2908.26,214.43,South
181678,54587,2023-10-23,2023-10-29,Second Class,Stationery,Staplers,Staplers Model 860,2,77.21,0.05,0.0,35.68,Central
875282,88907,2023-02-06,2023-02-10,Standard Class,Technology,Phones,Phones Model 904,13,1681.49,0.0,21859.37,4839.43,East
846490,42325,2023-04-09,2023-04-13,Standard Class,Furniture,Tables,Tables Model 783,2,1103.69,0.15,1876.27,-168.83,West
702080,14165,2023-03-20,2023-03-26,Second Class,Office Supplies,Envelopes,Envelopes Model 814,2,84.28,0.1,151.7,23.77,Central
977394,20458,2023-02-04,2023-02-08,Standard Class,Office Supplies,Binders,Binders Model 238,1,11.39,0.1,10.25,0.53,Central
610268,80855,2023-09-30,2023-10-03,Second Class,Stationery,Scissors,Scissors Model 403,2,39.88,0.0,79.76,25.69,South
219876,28726,2021-05-26,2021-05-30,Standard Class,Furniture,Storage,Storage Model 111,9,882.66,0.3,5560.76,118.25,East
720928,99166,2021-03-21,2021-03-22,Second Class,Technology,Printers,Printers Model 437,20,1511.63,0.0,30232.6,8538.33,West
725030,71348,2023-02-28,2023-03-05,Standard Class,Technology,Printers,Printers Model 735,2,2415.31,0.0,4830.62,676.34,Central
585394,13905,2021-11-29,2021-12-01,First Class,Technology,Laptops,Laptops Model 826,3,206.39,0.05,588.21,93.37,East
441183,60311,2023-06-13,2023-06-16,Second Class,Office Supplies,Paper,Paper Model 764,6,127.97,0.0,767.82,139.16,West
682051,45093,2022-12-15,2022-12-20,First Class,Technology,Phones,Phones Model 254,9,701.32,0.1,5680.69,1776.02,South
202397,87110,2023-09-28,2023-10-04,Second Class,Furniture,Chairs,Chairs Model 156,4,161.62,0.0,646.48,130.46,West
961953,76542,2023-01-25,2023-01-31,Second Class,Office Supplies,Labels,Labels Model 631,3,41.99,0.2,100.78,-9.64,West
566843,95649,2021-04-29,2021-05-05,Second Class,Furniture,Tables,Tables Model 287,3,198.46,0.05,565.61,43.77,South
284731,94696,2023-03-01,2023-03-05,Standard Class,Technology,Phones,Phones Model 339,6,340.64,0.0,2043.84,876.42,West
422998,89840,2022-05-21,2022-05-23,Standard Class,Office Supplies,Envelopes,Envelopes Model 444,1,106.86,0.0,106.86,39.08,East
525505,36071,2023-09-06,2023-09-07,Standard Class,Stationery,Pens,Pens Model 951,5,26.69,0.2,106.76,-16.29,South
172988,48427,2023-01-11,2023-01-17,Second Class,Electronics,Headphones,Headphones Model 337,2,597.67,0.0,1195.34,78.81,South
727320,80686,2021-02-27,2021-03-05,First Class,Electronics,Speakers,Speakers Model 131,7,719.17,0.05,4782.48,1362.79,West
214027,28301,2021-10-30,2021-11-02,Second Class,Stationery,Staplers,Staplers Model 683,1,30.43,0.0,30.43,10.82,West
818807,80686,2023-07-22,2023-07-28,First Class,Office Supplies,Envelopes,Envelopes Model 596,4,83.45,0.2,267.04,18.08,East
953610,94696,2021-10-29,2021-11-01,Standard Class,Stationery,Scissors,Scissors Model 536,3,21.71,0.0,65.13,26.78,Central
725376,33416,2022-05-22,2022-05-27,Standard Class,Furniture,Storage,Storage Model 538,5,178.99,0.0,894.95,123.48,Central
908812,80644,2021-11-27,2021-11-28,Standard Class,Stationery,Notebooks,Notebooks Model 723,1,13.48,0.2,10.78,-0.5,East
959691,80855,2021-08-28,2021-09-04,Standard Class,Office Supplies,Fasteners,Fasteners Model 919,4,103.36,0.3,289.41,49.37,South
497316,33416,2021-07-09,2021-07-15,Standard Class,Office Supplies,Binders,Binders Model 204,4,71.2,0.15,242.08,84.99,South
443312,94259,2023-02-27,2023-03-03,Standard Class,Office Supplies,Labels,Labels Model 737,4,85.69,0.4,205.66,-58.11,West
618306,68800,2021-06-14,2021-06-19,Standard Class,Office Supplies,Envelopes,Envelopes Model 367,5,129.3,0.2,517.2,-74.29,East
776320,94012,2022-01-22,2022-01-26,Standard Class,Technology,Monitors,Monitors Model 672,5,1564.86,0.05,7433.08,1325.43,East
792232,44973,2021-12-06,2021-12-13,Second Class,Technology,Accessories,Accessories Model 735,7,585.22,0.0,4096.54,1766.84,East
164468,21226,2023-05-25,2023-05-28,Standard Class,Furniture,Tables,Tables Model 510,2,349.1,0.1,628.38,211.5,Central
194930,30730,2022-09-11,,First Class,Office Supplies,Labels,Labels Model 228,8,120.61,0.2,771.9,-90.13,Central
328182,55082,2023-12-28,2024-01-03,Standard Class,Office Supplies,Fasteners,Fasteners Model 682,3,58.66,0.05,167.18,5.47,East
956721,20328,2023-02-23,2023-02-28,Second Class,Stationery,Markers,Markers Model 947,1,38.57,0.05,36.64,0.38,West
245664,95181,2022-09-23,2022-09-29,First Class,Electronics,Chargers,Chargers Model 895,1,488.8,0.0,488.8,111.43,Central
708979,89507,2023-04-23,2023-04-30,Standard Class,Office Supplies,Binders,Binders Model 658,2,18.17,0.0,36.34,4.17,Central
891662,40512,2021-07-02,2021-07-03,Standard Class,Office Supplies,Envelopes,Envelopes Model 936,7,108.49,0.05,721.46,54.96,South
767033,85674,2022-12-07,2022-12-14,Standard Class,Office Supplies,Envelopes,Envelopes Model 134,6,67.56,0.3,283.75,-85.29,West
949178,44718,2021-10-20,2021-10-23,Standard Class,Office Supplies,Fasteners,Fasteners Model 764,7,120.31,0.1,757.95,15.47,East
100193,38864,2022-03-06,2022-03-12,Second Class,Technology,Laptops,Laptops Model 977,4,1010.91,0.2,3234.91,664.25,Central
893853,38221,2023-03-27,2023-04-02,Second Class,Furniture,Tables,Tables Model 478,3,664.92,0.2,1595.81,277.5,East
253852,57819,2022-09-23,2022-09-24,Standard Class,Office Supplies,Paper,Paper Model 511,1,104.53,0.05,99.3,18.14,South
792984,56438,2021-12-11,2021-12-18,First Class,Electronics,Chargers,Chargers Model 646,2,625.06,0.05,1187.61,105.73,Central
256464,10942,2023-10-05,2023-10-06,Standard Class,Technology,Laptops,Laptops Model 234,3,1054.29,0.05,3004.73,103.18,South
574978,44973,2021-07-18,2021-07-19,Standard Class,Technology,Laptops,Laptops Model 104,1,1553.64,0.0,1553.64,543.54,Central
657062,80381,2023-05-06,2023-05-11,Second Class,Stationery,Notebooks,Notebooks Model 187,2,56.15,0.05,106.68,31.62,West
405663,40512,2023-05-04,2023-05-10,Standard Class,Electronics,Headphones,Headphones Model 585,4,102.53,0.05,389.61,7.29,East
508926,26361,2022-08-14,2022-08-20,Second Class,Technology,Phones,Phones Model 774,6,315.79,0.5,947.37,-595.2,Central
745474,94696,2023-06-02,2023-06-04,Same Day,Furniture,Storage,Storage Model 473,20,344.69,0.05,6549.11,2228.89,Central
706005,28289,2021-12-28,2021-12-31,Standard Class,Office Supplies,Labels,Labels Model 351,11,92.56,0.0,1018.16,273.88,West
568881,14165,2022-01-17,2022-01-23,First Class,Furniture,Desks,Desks Model 743,5,500.49,0.3,1751.71,-116.59,South
305171,74042,2021-10-03,2021-10-05,Second Class,Furniture,Chairs,Chairs Model 102,3,731.71,0.2,1756.1,376.43,Central
315651,26361,2023-09-24,2023-09-26,First Class,Office Supplies,Paper,Paper Model 559,5,45.04,0.3,157.64,-28.29,South
814622,82063,2023-10-27,2023-10-28,Standard Class,Furniture,Tables,Tables Model 730,7,139.83,0.0,978.81,250.15,East
431976,65302,2023-07-12,2023-07-17,Same Day,Office Supplies,Labels,Labels Model 518,1,29.38,0.15,24.97,-1.03,South
414295,74042,2022-03-12,2022-03-14,Standard Class,Stationery,Notebooks,Notebooks Model 518,3,7.16,0.05,20.41,5.28,South
697978,40495,2022-02-16,2022-02-17,Standard Class,Stationery,Markers,Markers Model 202,8,44.32,0.1,319.1,101.22,South
932932,19358,2022-01-10,2022-01-17,Standard Class,Office Supplies,Labels,Labels Model 638,3,38.15,0.1,103.0,1.4,East
812569,91070,2022-01-28,2022-01-31,Standard Class,Technology,Monitors,Monitors Model 540,4,779.51,0.0,3118.04,763.64,East
419343,69638,2023-04-18,2023-04-22,Standard Class,Office Supplies,Fasteners,Fasteners Model 685,4,45.42,0.0,181.68,18.65,East
555844,84364,2021-08-12,2021-08-19,Standard Class,Furniture,Desks,Desks Model 441,1,919.22,0.05,873.26,40.34,East
852658,10074,2021-12-07,2021-12-08,Standard Class,Furniture,Desks,Desks Model 591,2,552.04,0.3,772.86,-117.08,East
460987,39256,2022-08-24,2022-08-25,Standard Class,Technology,Printers,Printers Model 256,2,1585.62,0.0,3171.24,171.51,East
193624,10942,2023-02-13,2023-02-14,First Class,Office Supplies,Labels,Labels Model 875,1,23.35,0.1,21.02,-1.05,East
711033,62296,2022-07-21,2022-07-22,First Class,Office Supplies,Paper,Paper Model 882,1,10.24,0.0,10.24,0.72,East
108513,70589,2022-12-02,2022-12-03,Standard Class,Office Supplies,Labels,Labels Model 767,8,140.88,0.1,1014.34,42.38,East
741194,38893,2022-04-26,2022-04-30,Second Class,Electronics,Speakers,Speakers Model 850,2,131.02,0.1,235.84,39.1,Central
635218,88104,2023-09-21,2023-09-27,Standard Class,Office Supplies,Labels,Labels Model 757,4,128.32,0.0,513.28,205.48,West
523831,55332,2021-07-26,2021-07-27,Second Class,Stationery,Notebooks,Notebooks Model 889,2,21.76,0.1,39.17,-1.45,Central
988811,68800,2021-05-06,2021-05-09,Second Class,Technology,Printers,Printers Model 397,11,1986.75,0.0,21854.25,1910.39,West
233751,82357,2021-01-15,2021-01-21,Standard Class,Technology,Phones,Phones Model 969,2,971.57,0.0,1943.14,294.16,South
993916,95649,2021-03-27,2021-03-28,Standard Class,Electronics,Speakers,Speakers Model 966,3,181.72,0.1,490.64,152.62,West
408474,20322,2022-03-09,2022-03-14,First Class,Furniture,Chairs,Chairs Model 106,9,465.77,0.15,3563.14,-32.18,East
165442,34957,15-Jan-2021,2021-01-19,Standard Class,Office Supplies,Paper,Paper Model 417,8,125.09,0.05,950.68,142.45,South
487158,71213,2023-12-02,2023-12-09,Standard Class,Furniture,Tables,Tables Model 353,1,1091.46,0.0,1091.46,289.14,East
675547,57400,2022-06-29,2022-07-03,Second Class,Technology,Phones,Phones Model 914,7,503.64,0.0,3525.48,208.59,West
155708,124561,2023-08-28,2023-09-04,Second Class,Technology,Laptops,Laptops Model 414,3,572.37,0.05,1631.25,285.53,East
100884,93227,2022-11-22,2022-11-27,Standard Class,Stationery,Pens,Pens Model 602,3,71.03,0.1,191.78,52.62,South
837520,19305,30-May-2023,2023-06-02,Second Class,Furniture,Tables,Tables Model 363,1,606.04,0.0,606.04,177.72,East
687234,95909,2023-01-30,2023-02-05,Standard Class,Stationery,Notebooks,Notebooks Model 223,1,69.27,0.0,69.27,24.22,Central
960622,71348,2022-12-04,2022-12-07,First Class,Technology,Monitors,Monitors Model 827,6,1421.04,0.0,8526.24,3104.09,East
476695,17592,2022-05-06,2022-05-09,Same Day,Office Supplies,Labels,Labels Model 267,3,43.23,0.15,0.0,25.52,East
215027,57819,2023-03-28,2023-04-01,Standard Class,Technology,Phones,Phones Model 425,3,2088.71,0.0,6266.13,1283.55,Central
395917,66155,2021-04-28,2021-05-01,First Class,Office Supplies,Fasteners,Fasteners Model 330,6,28.52,0.05,162.56,54.86,East
132699,54597,2022-11-08,2022-11-15,Standard Class,Technology,Monitors,Monitors Model 174,7,666.96,0.0,4668.72,1142.62,East
346668,39871,2021-07-25,2021-07-26,Standard Class,Technology,Monitors,Monitors Model 772,1,1352.5,0.0,1352.5,369.06,West
552686,34931,2023-07-25,2023-08-01,Same Day,Technology,Accessories,Accessories Model 298,5,1047.72,0.15,4452.81,1239.32,East
836333,69470,2023-04-03,2023-04-09,Second Class,Office Supplies,Paper,Paper Model 593,1,136.57,0.05,129.74,41.14,West
718831,30033,2021-10-12,2021-10-13,Second Class,Stationery,Scissors,Scissors Model 776,7,71.6,0.0,501.2,165.48,East
513420,15695,2021-09-09,2021-09-16,Standard Class,Office Supplies,Envelopes,Envelopes Model 733,5,139.83,0.0,699.15,178.18,West
755584,46463,2023-12-23,2023-12-26,First Class,Technology,Monitors,Monitors Model 423,13,1105.55,0.0,14372.15,2461.64,East
433580,99353,2022-05-25,2022-05-28,Standard Class,Office Supplies,Paper,Paper Model 970,1,46.61,0.15,39.62,0.09,West
846348,79822,2023-07-15,2023-07-20,Second Class,Technology,Monitors,Monitors Model 514,1,1708.86,0.05,1623.42,294.94,East
501384,65302,2023-09-01,2023-09-06,Standard Class,Office Supplies,Fasteners,Fasteners Model 199,2,147.06,0.1,264.71,56.43,South
525756,71953,2023-04-27,2023-05-03,First Class,Furniture,Bookcases,Bookcases Model 113,2,291.19,0.0,582.38,126.22,East
500099,69470,2022-01-20,2022-01-21,Second Class,Furniture,Desks,Desks Model 153,2,89.56,0.1,161.21,18.05,East
556329,38221,2022-10-22,,Standard Class,Office Supplies,Envelopes,Envelopes Model 608,10,70.77,0.0,707.7,83.21,East
671598,44973,2023-01-08,2023-01-06,Standard Class,stationery,Pens,Pens Model 601,2,13.37,0.2,21.39,-2.75,South
321476,59797,2021-04-04,2021-04-11,Second Class,Furniture,Bookcases,Bookcases Model 607,2,410.98,0.0,821.96,112.26,West
794668,21226,2022-10-29,2022-11-04,Standard Class,Office Supplies,Fasteners,Fasteners Model 301,7,64.59,0.0,452.13,172.49,East
281833,98259,2023-06-29,2023-07-01,First Class,Office Supplies,Labels,Labels Model 757,3,54.81,0.1,147.99,37.52,Central
597938,22833,2023-09-20,2023-09-24,First Class,Furniture,Bookcases,Bookcases Model 273,7,378.54,0.0,2649.78,852.36,East
245824,84847,2021-06-16,2021-06-19,Standard Class,Technology,Laptops,Laptops Model 175,1,2155.35,0.1,1939.82,715.54,West
297370,37760,2023-05-27,2023-05-31,Second Class,Office Supplies,Labels,Labels Model 608,3,82.4,0.05,234.84,97.53,Central
682401,76542,2021-07-25,2021-07-31,First Class,Office Supplies,Labels,Labels Model 458,1,142.8,0.1,128.52,35.12,Central
503277,42325,2023-02-28,2023-03-03,Standard Class,Furniture,Storage,Storage Model 163,1,1121.94,0.0,1121.94,163.85,West
984293,14165,2022-02-04,,Standard Class,Furniture,Desks,Desks Model 331,10,428.47,0.15,3642.0,-283.42,Central
477789,49117,2021-10-21,,Second Class,Furniture,Storage,Storage Model 529,1,752.88,0.1,677.59,41.76,East
980764,57819,2023-12-02,2023-12-07,First Class,Stationery,Pens,Pens Model 188,4,18.48,0.0,73.92,10.78,West
537503,22704,2023-10-31,2023-11-01,First Class,Office Supplies,Labels,Labels Model 875,3,24.43,0.3,51.3,10.68,East
261760,71993,2021-09-19,2021-09-23,First Class,Office Supplies,Fasteners,Fasteners Model 689,2,142.35,0.4,170.82,-78.39,South
402483,86622,2021-06-28,2021-07-01,Standard Class,Stationery,Markers,Markers Model 880,10,31.15,0.0,311.5,81.82,South
802615,41385,2023-08-15,2023-08-17,Standard Class,Technology,Phones,Phones Model 779,1,717.3,0.0,717.3,93.91,West
231647,14117,2023-07-03,2023-07-04,First Class,Furniture,Bookcases,Bookcases Model 283,5,993.06,0.15,4220.5,-18.1,Central
240800,73624,2023-09-15,2023-09-21,Standard Class,Stationery,Staplers,Staplers Model 146,13,9.06,0.15,100.11,28.19,Central
112166,18392,2022-05-09,2022-05-11,Standard Class,Furniture,Chairs,Chairs Model 250,4,672.48,0.05,2555.42,402.26,East
175231,10851,2022-03-10,2022-03-12,Same Day,office supplies,Fasteners,Fasteners Model 811,11,109.22,0.0,1201.42,284.45,Central
779885,22676,2021-07-03,2021-07-04,Same Day,Office Supplies,Paper,Paper Model 441,1,110.53,0.2,88.42,8.34,West
116470,99353,2023-06-10,,Second Class,Office Supplies,Binders,Binders Model 953,3,43.94,0.0,131.82,30.5,West
250990,31319,2021-03-01,2021-02-26,Second Class,Electronics,Cameras,Cameras Model 736,2,481.86,0.2,770.98,162.86,West
856379,34931,2022-10-31,2022-11-04,First Class,Office Supplies,Envelopes,Envelopes Model 862,6,43.9,0.15,223.89,68.64,West
610343,70589,2022-07-29,2022-07-31,Standard Class,Technology,Phones,Phones Model 955,17,1662.17,0.3,19779.82,-2989.66,East
789886,34050,2022-06-12,2022-06-18,First Class,Technology,Phones,Phones Model 697,2,751.84,0.0,1503.68,359.19,Central
557949,74686,2023-09-03,2023-09-09,Second Class,Electronics,Chargers,Chargers Model 711,5,690.08,0.0,3450.4,1457.72,West
242371,35203,2021-09-10,2021-09-16,Second Class,Electronics,Cables,Cables Model 839,2,487.88,0.05,926.97,375.58,East
188776,82603,2021-10-06,2021-10-11,Second Class,Technology,Laptops,Laptops Model 172,4,346.24,0.0,1384.96,224.56,West
243885,71993,2023-10-05,2023-10-06,First Class,Office Supplies,Labels,Labels Model 704,3,16.47,0.0,49.41,9.78,West
773440,24662,2022-11-13,2022-11-20,Standard Class,Stationery,Markers,Markers Model 303,15,44.23,0.2,530.76,52.46,East
945091,38221,2022-04-04,2022-04-09,Standard Class,Office Supplies,Envelopes,Envelopes Model 628,5,139.17,0.3,487.09,81.29,West
536056,13278,2021-05-13,2021-05-19,First Class,Stationery,Staplers,Staplers Model 595,2,26.59,0.0,53.18,9.93,South
578180,80686,2022-12-04,,Standard Class,Office Supplies,Fasteners,Fasteners Model 298,1,115.26,0.05,109.5,14.9,Central
